review,sentiment
"참 뜻깊게 본 영화!! 무엇보다 여운이 오래 남고, 아직까지도 지인들이 추천해 달라는 영화 목록에는 이 영화가 빠지지 않는다. - 2014년 10월 -",1
자비에 엘로리에타 감독은 천재다. 기대를 만족 못 시켜주면 돌아서버리는 팬들의 심리를 꿰뚫어봤다. 각본에서도 영화 씬에서도 나타난다.,1
우리나라사람들 진짜 따뜻한 것 너무 좋아한다 너무나 구태의연한 고루하고 어색한이야기에 이렇게 높은 평점을 주다니 ...,0
대한민국 영화 전문가들은 전부 허깨비들이라는걸 알았다. 영화를 뭘로 봤기에 이 영화가 평점 5 점이 안되냐 ?,1
진부하다. 전형적인 10대애들이 좋아할만한 수준. 그뿐. 차라리 '나쵸 리브레'가 나은듯. 잭블랙 좋아하지만 솔직히 9점대 영화는 아니라고 봄,0
로미가 호감보이는것까진 설레고 좋았는데 데이트도 제대로 안해보고 프로포즈여서 아쉬움;;뮤즈와 아라의 관계스토리 대신 호감후의 로미아라 러브씬을 넣어주지^^ 환희 완전 잘생기고 연기 좋은데 완성도 높은 작품에서 또 보고 싶네요..,1
명작은 명작이다 다만 20년이자 지난 지금에서 보면 특수효과나 연출이 어색한 부분이 보이는데 어찌보면 당연한건데 그걸 감안하지도 않고 평점 낮게 주는 어린애들 많네 가슴 뻥 뚫리는 영상미와 긴장감만 보더라도 그 당시엔 최고였다,1
한 편의 편안한 쉼~ 벚나무 아래 누워 떨어지는 벚꽃 구경하는 느낌 . . .,1
중국의 역사에 대해서는 무지하지만 평소 중국영화를 즐겨서 그런지 딱히 거부감 없이 재미있게 본 영화네요.,1
콤플렉스를 정면으로 마주하여 상처를 극복해 나가고 스스로 상처를 치유하여 내면의 트라우마를 극복하는 성장 드라마,1
너무나 안타깝고 가슴아픈 이야기였다. 실제로 이렇게 부모마음은 아프게하고 남의 소중한 자식을 죽이고 돈을 요구하는 그런 쓰레기같은놈들...어째 너네인생을 그렇게만 사냐 돈이필요하면 노력이라도 해보지 왜남에 보석같은 자식을...,1
영화자체의 감동은 매우 훌륭했다. 그런데 영화를 보는 동안 일본영화같다는 느낌이 계속 느껴졌다. 한국느낌은 어떤것일까.? 영화는 볼때뿐아니고 보고나서도 중요한데 보면서의 생각과 다보고난후의 생각을 종합하면. 7점후반대가적당하다..,0
A Series of Unfortunate Events 책 전 시리즈(13권)는 정말 재밌게 잘 읽었는데 영화는 원작의 반의반도 못따라감. 이 영화보고 원작 판단하려는 사람들은 없기를. 중간에는 어느정도 재밌었지만 원작따라가려다가 결말을 망쳤어..,0
인물들 개연성도 허접하고 개구리모습에 남자와 그 깔따구는 무슨 비중있는것처럼 부각시켜놓고 결국 아무것도 아닌 ㅋ,0
첸카이커 감독이 이보다 더 한 영화를 만들 수 있을까? 정말 데이역할의 장국영 연기는 최고를 넘어서 환상적이다.마지막 장면의 장국영 눈빛은 잊혀지지가 않는다...,1
달시 파켓 평론가님이 트위터로 추천하셔서 봤는데. 너무 재밌고 예쁜 이야기에요. 더 많은 분들이 보시면 좋을텐데...올해의 숨은 명작!,1
26개월 아가 때문에 매일 봐요~ 공룡을 좋아해서 한번 보여줬는데 매일 보자고 조르네요~ 너무 재미있나봐요~ 한편 다 볼 때도 있지만 반씩 나눠보여주는데 벌써 20번은 본 것 같아요;; 하지만 봐도봐도 질리지 않고 재미있어요!!ㅎㅎ,1
"쇠파이프로 팔을 관통 당해도 5분만에 회복하는, 럭키짱에 버금가는 신체회복능력!! 카메라 앵글만 바뀌면 그렇게 더럽던 옷이 먼지하나 안묻은 새옷으로 바뀌는 엄청난 자체세탁능력!!",0
이건 뭐.. 얘기 할꺼도 없고 평할것도 없다; 진심으로.. 정말.. 재미없다;; 대체... 영화라 말하기도 민망한 이런 교육용 영상은 왜 만드는걸까.. 중국의 무술 영화가 뒤로가고있다,0
재미진짜없네ㅡㅡ 전쟁신도 볼것도 없이 답답하게 싸우고 싸우는것도 볼게 없음 비행기 폭팔하는것도 안나오고 그냥 기관총만 싸댐 ㅂㅣ행기도 고장나는걸로 시간 뻐기고 그냥 잡소리만 해대는 영화,0
전쟁앞에서는 정당함이란것이없다 정신상태이상 애정결핍 잔인성 등 전쟁앞에는 정신이 맑을수가 없다 이라크가 옳은것일가 미국이 옳은것일가 아무도 옳지 않다 전쟁앞에서는 피해자만 있을뿐이다,1
매력적인 내용과 배우의 연기가 인상적이었어요..기억을 통한 수사기법이 생소하기는 하나 보는 내내 긴장감을 느끼면서 보았습니다. 찾아서 보셔도 좋을 것 같습니다. 강추합니다!!,1
대통령이란 자리가 감성팔이 하라고 있는 자리가 아닌데 말이죠ㅋ 반장 뽑는 수준 잘 보았습니다. 제 평점은요.,0
애니메이션이라 평점 등록할 정도일줄은 몰랐다 진짜 내가 이걸 쓰고 있다니ㅋ 여자가 오토바이타고 가는데 누구나 요리할 수 있다 이거 보고 멈춰있는데 무슨 영화의 한장면인줄ㅋ 마지막은 막 벅차오르더라 눈물날뻔함 라따뚜이 맛까지 궁금해질 지경이다 또보고싶다,1
"집단과 개인, 무지와 무기력, 희망과 절망이 이 한 편의 영화에 모두 있다. 볼수록 놀라운 작품!",1
"불꽃처럼 뜨겁게 사랑할 때와 시들어버린 꽃처럼 살아가는 모습을 대조적으로 보여주며, 사랑은 이렇게 변하는 거야 라고 비판하는 것 같았다.",1
최고의 007 영화중 하나. 환갑이 다된 로저무어가 매력적으로 보이는 영화. 크리스토퍼 월켄의 미중년시절 또한 인상적이다. 흑인 배우가 너무 못생겨서 짜증났지만 그래도 어울리는 역할이니^^;,1
이정현 겁나 이쁘다... 이정현 웃을때 진짜 뻑감. 남자들이 진짜 좋아하는 러블리 스타일이야. 완존.. 이정현 때문에 10점주고감!,1
진짜 잼섯 너무재밋어서 책까지봣는데 나는 영화가 더잼드라 몰르고봐서그런지 근데 또책보니까 영화보면서 의아해했던부분이나 세부적인내용까지다나와서잼섯 ㅋ 근데 왠지모르게 책에 캣니스는 성격이 좀더 소녀다운 그나이다운 느낌이고 영화는아무래도 성인스럽달깤ㅋㅋ,1
제작비를 얼마나 애꼈는지 들고댕기는 총들의 디테일도 떨어져서 심지어 총구도 막혀있는게 눈에 훤하게 보인다.ㅋㅋㅋ 전형적인 D급 비디오 영화,0
이런식으로 사랑하는 사람이 있긴 한지 모르겠다. 이상하게 보여도 재밌고.. 마냥 가볍지만은 않은 것 같다. 제일 좋아하는 영화,1
남에게 상처줄 만한 말 삼가고싶고 제작진과 출연진들의 노고를 무시하려는 바 아니나 화가 치밀어서 평점남겨요. 근래 들어 이렇게 허술한 영화는 처음이네요. 90년대 코메디 범작들조차 이보단 나을듯.. 윤계상씨 좋아하는 배우인데 속이 상할 정도이구요.,0
"""1시간반내내 스크린을 뚫어지게 쳐다보며 정말 재밌게 본 """"Dior & I """" . Atelier 장인들의 노고와 정성과 기술과 라프의 시각적 비전에 박수를~??????""",1
"""이 영화가 벌써 20년이나 됐네요. 전 극장에서 봤는데...클래식과 팝송의 여운이 오래토록 남았었죠. 그 나이때 감성에 참 많은 감동을 주었습니다. 아직도 그리운 영화 """"레드핫"""" 다시 보고싶네요.""",1
"학교 내 조직과 레벨의 역동을 보여주는 기법이 참신했던 영화. 주된 조직에서의 핵심인물의 부재가 어떤 영향을 주는지, 그리고 전혀 영향을 받지 않는 무리들과 대조되어 그려진 영화. 고딩 두딸을 데리고 함께 보았는데 크게 만족!",1
저도 오라클빨고 이상한스토리 지어낸다음에 어거지로 붙혀서 영화만들면 관객들이 지 좆대로 해석해서 좋은영화라고 존1나 호평받을수있나요?,0
"""말없는 주인공에게시간이 지날수록 큰 신뢰가 생긴다.배려란 행동이란 말이죠.""""사람들은 한몸 같아서 누군가 아프다면 누구든 편안 할 수없다""""적절한 자막 으로 이해가 바로 되었습니다.""",1
머야 ㅋㅋ 나만죽을수 없다고 평점 좋게 써논거냐?ㅎㅎㅎㅎ진짜 첨에 초딩나와서 깝치는거보고 바로 꺼버렸다.. 1편에 비해서너무 질이 떨어지는거 아니냐... 스토리도 엉망이고 액션도 진짜무슨 한국드라마수준 액션이다 0점주고프다,0
샤이아만 주구장창. 톰하디는 곰처럼 나오고. 뜻밖의 데인드한만 반가움 ㅋ 시대도 스토리도 인물설정도 어쩜 진부한지 결말은 그게뭐니 실소가ㅋㅋㅋ그리고 이영화도 잔인합니다ㅋ 다만 기분만나쁘고 임팩트는없음,0
"진심 재미있을 것 같다...!!예고편만 봤는데도 연기와 스토리가 탄탄한게 확 느껴졌다. 류시시의 1인2역이나 하루마의 고독한 시계수리공,장효전의 혼란스러운 약혼자 연기에는 정말 아낌없는 찬사를 보낸다.",1
반점두 아깝다... 이건 뭐 역시 네이버 평점은 믿을게 못됨 어떻게 싸그리 다 알바들이냐 ㅉㅉ,0
관객들에게 등장인물의 행동을 이해시켜주고 공감가게 해야는데 이건 뭐.. 도완이는 배우연기가 좋고를 떠나서 너무 싫은 캐릭터였음. 영환이는 막판 임팩트가 강한 캐릭터인데 스토리상 그에 대한 설명이 없어서 뜬금없게 만듬. 정작 주연인 다른 둘은..하..,0
어둡고 폐쇄된 동굴에서의 괴물과 사투를 잘 다룬 B급 영화 디센트의 감독에게 로마시대의 철저한 고증 및 규모의 스펙터클을 기대한 것이 아예 잘못이었던 듯... 그렇다고 쫓고 쫓기는 추격전의 스릴이라도 있던가... 어설픈 스토리와 수준 떨어지는 연출,0
영화는 감독의 자기만족이 아니라 관객의 만족을 위해 만들어 져야 하지 않나 시프요. 패기와 열정은 인정하나 만듦새가 너무 조악하다. 관객을 호구로 만든 영화,0
그냥 멍청한 뚱보 암소같은 기집애 한 마리 때문에 애먼 남자 둘이나 희생당하는 내용. 이 딱 한 문장으로 저 지루한 1시간 20분짜리의 모든게 요약 됨,0
솔직히. 시청률이. 왜 낮았는지. 이해가 안간다 천년지애 이후 처음 본 성유리의 연기력은 180도 달라져있었다,1
작은 스케일속에서 쌩뚱맞은 얼빠진 대사가 난무하는 가운데 코미디인지 액션인지 스릴러인지 제대로 일관성있게 포장되지도 않는 시나리오에서 무작정 달리는 영화,0
아기자기하고 순수한 스토리에 기분이 좋아진 한편 미사일로 썰매 격추시키고 좋아하는 어른들 모습에 좀 씁쓸해진 점도 있었던 영화,1
점수가 왜이래? ㅋㅋ 나름 의미있는 영화를 만들고싶었나본데 보면서 느낀점이란 허술하고 저렴한 거지같은영화 ㅋㅋㅋ 마지막에 여자배우 총 손잡이에 손가락 안넣고있는것도 압권.. 지리고여~,0
현실 안따지는 어린이들이 보기 좋은 영화인가 보다. 요즘 영화 트랜드가 현실성을 어느정도 맞춰서 만드는거다. 이건 뭐 행운의 연속,0
정말 빡치는내용이내요 에블린은 뭔죄고 여자주인공 개답답하내 쓰레기통에버렸는데 집까지 따라온인형을 왜집에 그냥 다시 들여노으며 자기들을 위해 희생한 흑인아줌마는 신경쓰지도않고 자기들 애기돌아온것만 좋아하는 주인공부부태도 극혐 정말쓰레기다,0
피곤할때 보는사람들이 많아서 지루하다 그러는거지 영화를 피로할때 보지말아야 하는게 상식이 되어야 하는듯! 몰입도 쩌는 영화입니다!,1
진정한 친일. 우익단체가 아닌 잘 못된 역사를 합리화 하지않고 인정하며 피해가족과같이아파했고 지금도 왜곡을 바로잡으려 애쓰는 소수의 그들이 진정한 친일이라 생각이든다. 진심으로 일본을 사랑하기 때문에 할 수 있는 용기와 행동에 마음으로 응원한다.,1
일주일에 한번봐도 대충 내용이 감이 오는 뻔한 스토리젤 짜증나는건 민세현? 연기 못하는건 그렇다쳐도 반응이 다 똑같아서 재방인줄알았음;;이제 그만 통쾌히 복수하고 쫑냅시다.네?,0
",,, 뭐지,,,, 결말,,, ㅋㅋ무료라서 봤는데ㄷㄷ 이건 진짜 뭐지ㅋㅋㅋㅋ 지루해 죽겠다,,, 레알 진짜 너무하게 지루하다. 1편은 더 과관임ㅋㅋㅋㅋ 남자들은 이영화 안보시는걸 추천ㅋㅋ 이 영화 밤에 잠 안올때마다 틀어야겠음ㅋㅋ",0
우디앨런은 환상 그 자체. 조금은 진부하고 유니크 한 맛은 사그라 들었지만 그래도 그의 감각은 오감을 만족시킴.,1
비둘기야 밥먹자 구구구구 비둘기변태 오우삼.70년대 영화도 아니고 영화배경음이 어찌나 촌스러운지..영화자체도 좀 촌스러움 불과10년전작품인데 쓸데없는 오버액션 폭발신도 많고 그리고 뭔박사가 싸움을 잘하냐 에단헌트냐 ?,0
"나 참 살다살다.. 드라마 평점 쓰려고 로긴하기는 처음이네.. 드라마 전체 구성이나 연출,배우들 연기력이 십망인 드라마... 근데 중요한건 왜 요즘 드라마 같은데 보면 아이돌들이 나오는거지? 그 자리에 더 좋은 배우들이 들어갈 수 있었을 텐데 말이야",0
밤에 잠이 안오거들랑 이 영화를 봐라 정말 꿀잠 잘 수 있다. 일곱번째 아들이 왜 중요한지도 말해주지 않고 어떠한 언급도 하지 않은채 존나 위기의 상황에서 나는 일곱번째 아들이다 라고 얘기하는데 진심 멘붕오는 줄 알았다.그리고 캐릭터 설정이 개병맛이다,0
